time,open,close,high,low
2021-09-01 12:00:00+00:00,152.54,152.5,152.67,152.37
2021-09-01 13:00:00+00:00,152.51,154.1,154.82,152.4
2021-09-01 14:00:00+00:00,154.12,154.53,154.98,154.05
2021-09-01 15:00:00+00:00,154.54,154.5,154.95,154.39
2021-09-01 16:00:00+00:00,154.5,153.67,154.62,153.65
2021-09-01 17:00:00+00:00,153.66,153.8,154.0,153.56
2021-09-01 18:00:00+00:00,153.79,152.88,153.8,152.79
2021-09-01 19:00:00+00:00,152.88,152.54,153.18,152.34
2021-09-01 20:00:00+00:00,152.55,152.54,152.88,152.47
2021-09-01 21:00:00+00:00,152.57,152.92,153.15,152.54
2021-09-01 22:00:00+00:00,152.9,152.93,153.04,152.9
2021-09-02 04:00:00+00:00,152.51,153.04,153.7,152.51
2021-09-02 05:00:00+00:00,153.04,153.24,153.46,152.8
2021-09-02 06:00:00+00:00,153.24,153.25,153.3,152.8
2021-09-02 07:00:00+00:00,153.28,153.0,153.37,152.77
2021-09-02 08:00:00+00:00,153.0,153.15,153.4,153.0
2021-09-02 09:00:00+00:00,153.19,153.21,153.3,153.04
2021-09-02 10:00:00+00:00,153.19,153.27,153.3,153.1
2021-09-02 11:00:00+00:00,153.28,153.48,153.5,153.24
2021-09-02 12:00:00+00:00,153.49,153.77,153.97,153.48
2021-09-02 13:00:00+00:00,153.77,154.16,154.72,153.59
2021-09-02 14:00:00+00:00,154.17,154.06,154.33,153.36
2021-09-02 15:00:00+00:00,154.06,153.59,154.14,153.52
2021-09-02 16:00:00+00:00,153.58,153.3,153.74,153.02
2021-09-02 17:00:00+00:00,153.3,152.6,153.46,152.53
2021-09-02 18:00:00+00:00,152.6,153.47,153.53,152.4
2021-09-02 19:00:00+00:00,153.46,153.71,153.82,153.32
2021-09-02 20:00:00+00:00,153.65,153.7,153.74,153.58
2021-09-02 21:00:00+00:00,153.69,153.56,153.72,153.52
2021-09-02 22:00:00+00:00,153.59,153.6,153.7,153.56
2021-09-03 04:00:00+00:00,153.5,153.7,154.03,153.5
2021-09-03 05:00:00+00:00,153.81,154.0,154.0,153.66
2021-09-03 06:00:00+00:00,154.0,153.99,154.0,153.77
2021-09-03 07:00:00+00:00,153.99,153.68,154.05,153.66
2021-09-03 08:00:00+00:00,153.75,154.01,154.09,153.68
2021-09-03 09:00:00+00:00,154.01,153.95,154.01,153.9
2021-09-03 10:00:00+00:00,153.95,153.9,153.95,153.85
2021-09-03 11:00:00+00:00,153.9,154.18,154.3,152.76
2021-09-03 12:00:00+00:00,154.2,154.12,154.54,153.6
2021-09-03 13:00:00+00:00,154.17,154.32,154.62,153.1
2021-09-03 14:00:00+00:00,154.34,153.89,154.62,153.7
2021-09-03 15:00:00+00:00,153.88,153.98,154.24,153.76
2021-09-03 16:00:00+00:00,153.98,153.85,154.19,153.77
2021-09-03 17:00:00+00:00,153.84,154.2,154.22,153.84
2021-09-03 18:00:00+00:00,154.19,154.06,154.24,153.78
2021-09-03 19:00:00+00:00,154.06,154.31,154.45,154.05
2021-09-03 20:00:00+00:00,154.31,154.23,154.39,154.16
2021-09-03 21:00:00+00:00,154.23,154.27,154.34,154.23
2021-09-03 22:00:00+00:00,154.28,154.29,154.3,154.2
2021-09-07 04:00:00+00:00,154.28,154.69,154.9,154.0
2021-09-07 05:00:00+00:00,154.69,154.69,154.7,154.56
2021-09-07 06:00:00+00:00,154.69,154.85,154.87,154.57
2021-09-07 07:00:00+00:00,154.8,154.68,154.97,154.64
2021-09-07 08:00:00+00:00,154.68,154.84,154.87,154.43
2021-09-07 09:00:00+00:00,154.78,154.54,154.79,154.3
2021-09-07 10:00:00+00:00,154.45,154.39,154.63,154.28
2021-09-07 11:00:00+00:00,154.39,154.67,154.76,154.3
2021-09-07 12:00:00+00:00,154.7,154.97,155.19,154.69
2021-09-07 13:00:00+00:00,154.96,155.71,155.72,154.4
2021-09-07 14:00:00+00:00,155.73,156.02,156.23,155.31
2021-09-07 15:00:00+00:00,156.02,155.82,156.08,155.25
2021-09-07 16:00:00+00:00,155.81,157.09,157.26,155.74
2021-09-07 17:00:00+00:00,157.1,156.84,157.12,156.75
2021-09-07 18:00:00+00:00,156.84,156.9,157.1,156.56
2021-09-07 19:00:00+00:00,156.9,156.7,157.07,156.66
2021-09-07 20:00:00+00:00,156.72,156.66,156.77,156.36
2021-09-07 21:00:00+00:00,156.68,156.66,156.7,156.51
2021-09-07 22:00:00+00:00,156.65,156.73,157.0,156.61
2021-09-08 04:00:00+00:00,156.83,157.45,157.47,156.73
2021-09-08 05:00:00+00:00,157.45,157.58,157.79,157.23
2021-09-08 06:00:00+00:00,157.58,157.28,157.6,157.11
2021-09-08 07:00:00+00:00,157.2,156.64,157.26,156.2
2021-09-08 08:00:00+00:00,156.6,156.4,156.6,156.11
2021-09-08 09:00:00+00:00,156.42,156.84,156.84,156.27
2021-09-08 10:00:00+00:00,156.84,156.9,156.9,156.72
2021-09-08 11:00:00+00:00,156.89,156.98,157.15,156.75
2021-09-08 12:00:00+00:00,156.98,157.06,157.09,156.9
2021-09-08 13:00:00+00:00,157.07,155.95,157.19,155.49
2021-09-08 14:00:00+00:00,155.97,154.13,156.06,153.98
2021-09-08 15:00:00+00:00,154.1,154.33,155.14,154.08
2021-09-08 16:00:00+00:00,154.32,154.34,154.88,154.12
2021-09-08 17:00:00+00:00,154.33,154.71,155.04,154.28
2021-09-08 18:00:00+00:00,154.71,154.74,155.09,154.62
2021-09-08 19:00:00+00:00,154.75,155.12,155.13,154.58
2021-09-08 20:00:00+00:00,155.12,155.06,155.14,154.84
2021-09-08 21:00:00+00:00,155.08,155.07,155.14,155.05
2021-09-08 22:00:00+00:00,155.1,155.04,155.14,155.04
2021-09-09 04:00:00+00:00,155.0,155.03,155.7,154.77
2021-09-09 05:00:00+00:00,155.02,154.4,155.03,154.13
2021-09-09 06:00:00+00:00,154.4,154.21,154.64,154.21
2021-09-09 07:00:00+00:00,154.22,155.0,155.0,154.2
2021-09-09 08:00:00+00:00,155.0,154.45,155.0,154.4
2021-09-09 09:00:00+00:00,154.47,154.8,154.85,154.4
2021-09-09 10:00:00+00:00,154.8,154.89,154.92,154.75
2021-09-09 11:00:00+00:00,154.9,155.13,155.2,154.65
2021-09-09 12:00:00+00:00,155.12,155.38,155.45,154.97
2021-09-09 13:00:00+00:00,155.39,155.3,156.11,154.72
2021-09-09 14:00:00+00:00,155.29,155.27,155.78,155.09
2021-09-09 15:00:00+00:00,155.28,154.94,155.4,154.75
2021-09-09 16:00:00+00:00,154.94,154.9,155.22,154.79
2021-09-09 17:00:00+00:00,154.91,154.43,155.08,154.26
2021-09-09 18:00:00+00:00,154.44,154.5,154.55,154.08
2021-09-09 19:00:00+00:00,154.5,154.12,154.57,153.95
2021-09-09 20:00:00+00:00,154.1,154.34,154.52,154.04
2021-09-09 21:00:00+00:00,154.34,154.31,154.35,154.24
2021-09-09 22:00:00+00:00,154.31,154.25,154.32,154.2
2021-09-10 04:00:00+00:00,154.91,155.0,155.6,154.3
2021-09-10 05:00:00+00:00,155.0,155.0,155.28,154.82
2021-09-10 06:00:00+00:00,155.0,154.97,155.0,154.7
2021-09-10 07:00:00+00:00,154.97,155.0,155.2,154.71
2021-09-10 08:00:00+00:00,155.0,154.91,155.01,154.84
2021-09-10 09:00:00+00:00,154.91,154.88,154.92,154.75
2021-09-10 10:00:00+00:00,154.85,154.89,154.98,154.75
2021-09-10 11:00:00+00:00,154.89,154.99,154.99,154.74
2021-09-10 12:00:00+00:00,154.99,154.88,155.08,154.83
2021-09-10 13:00:00+00:00,154.88,155.34,155.48,154.76
2021-09-10 14:00:00+00:00,155.35,154.34,155.42,153.91
2021-09-10 15:00:00+00:00,154.34,149.2,154.38,148.71
2021-09-10 16:00:00+00:00,149.2,150.28,150.81,148.92
2021-09-10 17:00:00+00:00,150.28,149.98,150.77,149.88
2021-09-10 18:00:00+00:00,149.98,149.88,150.25,149.51
2021-09-10 19:00:00+00:00,149.88,149.03,149.94,148.74
2021-09-10 20:00:00+00:00,148.97,148.99,149.04,148.83
2021-09-10 21:00:00+00:00,148.99,149.16,149.18,148.98
2021-09-10 22:00:00+00:00,149.15,148.93,149.16,148.93
2021-09-13 04:00:00+00:00,149.24,149.92,150.79,148.39
2021-09-13 05:00:00+00:00,149.92,149.9,149.94,149.45
2021-09-13 06:00:00+00:00,149.92,150.14,150.39,149.8
2021-09-13 07:00:00+00:00,150.02,150.19,150.37,149.86
2021-09-13 08:00:00+00:00,150.14,150.04,150.31,149.81
2021-09-13 09:00:00+00:00,150.09,150.37,150.37,150.03
2021-09-13 10:00:00+00:00,150.37,150.58,150.65,150.29
2021-09-13 11:00:00+00:00,150.6,150.29,150.6,149.95
2021-09-13 12:00:00+00:00,150.3,150.49,150.79,150.22
2021-09-13 13:00:00+00:00,150.5,149.87,151.42,149.7
2021-09-13 14:00:00+00:00,149.86,150.05,150.24,149.05
2021-09-13 15:00:00+00:00,150.06,149.48,150.4,149.45
2021-09-13 16:00:00+00:00,149.49,150.02,150.1,149.39
2021-09-13 17:00:00+00:00,150.03,148.97,150.11,148.82
2021-09-13 18:00:00+00:00,148.97,149.28,149.29,148.75
2021-09-13 19:00:00+00:00,149.28,149.6,149.62,148.9
2021-09-13 20:00:00+00:00,149.6,149.74,149.8,148.9
2021-09-13 21:00:00+00:00,149.75,149.73,149.8,149.71
2021-09-13 22:00:00+00:00,149.72,149.65,149.79,149.55
2021-09-14 04:00:00+00:00,149.84,150.34,150.53,149.74
2021-09-14 05:00:00+00:00,150.35,150.49,150.51,150.33
2021-09-14 06:00:00+00:00,150.49,149.99,150.51,149.67
2021-09-14 07:00:00+00:00,150.05,150.04,150.19,149.85
2021-09-14 08:00:00+00:00,149.97,150.2,150.3,149.6
2021-09-14 09:00:00+00:00,150.2,150.1,150.28,150.03
2021-09-14 10:00:00+00:00,150.09,150.12,150.27,150.03
2021-09-14 11:00:00+00:00,150.1,149.8,150.13,149.63
2021-09-14 12:00:00+00:00,149.77,150.29,150.43,149.69
2021-09-14 13:00:00+00:00,150.29,149.87,151.07,149.64
2021-09-14 14:00:00+00:00,149.88,149.67,150.02,149.19
2021-09-14 15:00:00+00:00,149.66,150.26,150.44,149.58
2021-09-14 16:00:00+00:00,150.25,149.0,150.37,148.8
2021-09-14 17:00:00+00:00,148.98,148.57,149.17,148.28
2021-09-14 18:00:00+00:00,148.59,147.75,148.6,146.91
2021-09-14 19:00:00+00:00,147.75,148.19,148.33,147.21
2021-09-14 20:00:00+00:00,148.12,148.25,148.45,148.12
2021-09-14 21:00:00+00:00,148.16,148.19,148.25,148.12
2021-09-14 22:00:00+00:00,148.22,148.1,148.22,148.01
2021-09-15 04:00:00+00:00,148.68,148.65,148.9,148.22
2021-09-15 05:00:00+00:00,148.65,148.65,148.8,148.5
2021-09-15 06:00:00+00:00,148.65,148.78,148.89,148.49
2021-09-15 07:00:00+00:00,148.74,148.85,149.03,148.73
2021-09-15 08:00:00+00:00,148.81,148.67,148.82,148.5
2021-09-15 09:00:00+00:00,148.66,148.81,148.84,148.56
2021-09-15 10:00:00+00:00,148.81,148.58,148.82,148.55
2021-09-15 11:00:00+00:00,148.58,148.32,148.58,148.22
2021-09-15 12:00:00+00:00,148.3,148.45,148.58,148.15
2021-09-15 13:00:00+00:00,148.44,147.44,149.09,146.95
2021-09-15 14:00:00+00:00,147.45,147.23,147.58,146.37
2021-09-15 15:00:00+00:00,147.22,147.26,147.39,146.78
2021-09-15 16:00:00+00:00,147.25,148.04,148.17,147.13
2021-09-15 17:00:00+00:00,148.05,148.13,148.54,147.86
2021-09-15 18:00:00+00:00,148.13,148.45,148.58,148.09
2021-09-15 19:00:00+00:00,148.46,149.09,149.44,148.36
2021-09-15 20:00:00+00:00,149.08,148.75,149.15,148.71
2021-09-15 21:00:00+00:00,148.75,148.94,149.0,148.74
2021-09-15 22:00:00+00:00,148.94,148.96,148.97,148.91
2021-09-16 04:00:00+00:00,148.9,148.97,149.46,148.52
2021-09-16 05:00:00+00:00,148.82,148.99,149.0,148.6
2021-09-16 06:00:00+00:00,148.83,148.79,148.98,148.47
2021-09-16 07:00:00+00:00,148.77,148.88,149.07,148.6
2021-09-16 08:00:00+00:00,148.9,148.77,148.95,148.6
2021-09-16 09:00:00+00:00,148.77,148.54,148.8,148.46
2021-09-16 10:00:00+00:00,148.6,148.6,148.93,148.54
2021-09-16 11:00:00+00:00,148.6,148.54,148.7,148.44
2021-09-16 12:00:00+00:00,148.55,148.72,148.75,148.25
2021-09-16 13:00:00+00:00,148.73,147.91,148.96,147.72
2021-09-16 14:00:00+00:00,147.9,147.68,147.98,147.3
2021-09-16 15:00:00+00:00,147.68,147.71,147.85,147.23
2021-09-16 16:00:00+00:00,147.71,148.1,148.24,147.65
2021-09-16 17:00:00+00:00,148.1,148.21,148.32,147.7
2021-09-16 18:00:00+00:00,148.21,148.42,148.48,148.03
2021-09-16 19:00:00+00:00,148.43,148.85,148.93,148.4
2021-09-16 20:00:00+00:00,148.75,148.7,148.85,147.9
2021-09-16 21:00:00+00:00,148.71,148.71,148.74,148.66
2021-09-16 22:00:00+00:00,148.7,148.69,148.72,148.65
2021-09-17 04:00:00+00:00,147.9,148.9,148.93,147.9
2021-09-17 05:00:00+00:00,148.9,148.6,149.04,148.53
2021-09-17 06:00:00+00:00,148.6,148.85,149.04,148.6
2021-09-17 07:00:00+00:00,149.0,148.87,149.1,148.66
2021-09-17 08:00:00+00:00,148.97,148.85,149.09,148.75
2021-09-17 09:00:00+00:00,148.85,148.41,148.86,148.29
2021-09-17 10:00:00+00:00,148.4,148.58,148.6,148.33
2021-09-17 11:00:00+00:00,148.56,148.53,148.61,148.38
2021-09-17 12:00:00+00:00,148.52,148.91,149.1,148.52
2021-09-17 13:00:00+00:00,148.93,147.28,149.3,146.95
2021-09-17 14:00:00+00:00,147.29,146.76,147.49,146.55
2021-09-17 15:00:00+00:00,146.76,146.4,146.96,146.18
2021-09-17 16:00:00+00:00,146.4,146.77,146.96,146.38
2021-09-17 17:00:00+00:00,146.77,146.12,146.78,145.88
2021-09-17 18:00:00+00:00,146.12,146.15,146.28,145.76
2021-09-17 19:00:00+00:00,146.15,146.03,146.3,145.86
2021-09-17 20:00:00+00:00,146.03,145.87,146.09,145.85
2021-09-17 21:00:00+00:00,145.86,145.99,146.01,145.65
2021-09-17 22:00:00+00:00,145.98,145.85,146.0,145.76
2021-09-20 04:00:00+00:00,145.41,144.7,145.5,143.05
2021-09-20 05:00:00+00:00,144.6,144.66,144.79,144.52
2021-09-20 06:00:00+00:00,144.8,144.47,145.56,144.0
2021-09-20 07:00:00+00:00,144.45,144.44,144.82,144.09
2021-09-20 08:00:00+00:00,144.55,144.25,144.92,144.19
2021-09-20 09:00:00+00:00,144.21,144.08,144.34,143.9
2021-09-20 10:00:00+00:00,144.07,144.2,144.39,144.02
2021-09-20 11:00:00+00:00,144.2,143.73,144.3,143.56
2021-09-20 12:00:00+00:00,143.72,143.44,143.82,142.94
2021-09-20 13:00:00+00:00,143.45,143.84,144.84,143.06
2021-09-20 14:00:00+00:00,143.85,142.75,143.96,142.48
2021-09-20 15:00:00+00:00,142.75,142.49,143.32,142.49
2021-09-20 16:00:00+00:00,142.49,142.21,142.74,142.1
2021-09-20 17:00:00+00:00,142.21,142.35,142.63,141.85
2021-09-20 18:00:00+00:00,142.36,141.5,142.48,141.28
2021-09-20 19:00:00+00:00,141.49,142.97,143.12,141.35
2021-09-20 20:00:00+00:00,142.97,142.86,143.11,142.1
2021-09-20 21:00:00+00:00,142.89,142.9,143.13,142.85
2021-09-20 22:00:00+00:00,142.9,143.0,143.1,142.88
2021-09-21 04:00:00+00:00,143.3,143.64,144.2,143.2
2021-09-21 05:00:00+00:00,143.63,143.9,143.98,143.51
2021-09-21 06:00:00+00:00,143.9,144.05,144.6,142.7
2021-09-21 07:00:00+00:00,144.17,144.88,144.92,143.8
2021-09-21 08:00:00+00:00,144.81,144.68,144.88,144.5
2021-09-21 09:00:00+00:00,144.61,144.64,144.8,144.37
2021-09-21 10:00:00+00:00,144.64,144.62,144.76,144.52
2021-09-21 11:00:00+00:00,144.62,144.31,144.63,144.04
2021-09-21 12:00:00+00:00,144.3,143.91,144.47,143.85
2021-09-21 13:00:00+00:00,143.88,144.12,144.6,143.18
2021-09-21 14:00:00+00:00,144.11,143.02,144.29,142.89
2021-09-21 15:00:00+00:00,143.0,143.97,144.22,142.78
2021-09-21 16:00:00+00:00,143.98,143.87,144.35,143.73
2021-09-21 17:00:00+00:00,143.87,143.46,143.96,143.3
2021-09-21 18:00:00+00:00,143.46,143.84,144.13,143.2
2021-09-21 19:00:00+00:00,143.85,143.41,144.23,143.4
2021-09-21 20:00:00+00:00,143.4,143.23,143.6,143.07
2021-09-21 21:00:00+00:00,143.23,143.18,143.23,143.07
2021-09-21 22:00:00+00:00,143.18,143.27,143.39,143.18
2021-09-22 04:00:00+00:00,144.0,143.78,144.2,143.51
2021-09-22 05:00:00+00:00,143.8,143.73,143.92,143.59
2021-09-22 06:00:00+00:00,143.71,144.45,144.58,143.71
2021-09-22 07:00:00+00:00,144.42,144.09,144.69,144.0
2021-09-22 08:00:00+00:00,144.0,144.26,144.3,143.86
2021-09-22 09:00:00+00:00,144.26,144.14,144.26,144.07
2021-09-22 10:00:00+00:00,144.2,144.18,144.24,144.13
2021-09-22 11:00:00+00:00,144.14,143.83,144.18,143.78
2021-09-22 12:00:00+00:00,143.83,144.07,144.17,143.8
2021-09-22 13:00:00+00:00,144.05,144.59,144.8,143.71
2021-09-22 14:00:00+00:00,144.59,144.91,145.28,144.59
2021-09-22 15:00:00+00:00,144.91,145.53,145.88,144.91
2021-09-22 16:00:00+00:00,145.52,145.24,145.7,145.2
2021-09-22 17:00:00+00:00,145.24,145.3,145.39,145.04
2021-09-22 18:00:00+00:00,145.3,145.41,146.42,144.75
2021-09-22 19:00:00+00:00,145.41,145.83,146.42,145.22
2021-09-22 20:00:00+00:00,145.83,145.9,146.19,145.82
2021-09-22 21:00:00+00:00,145.9,145.96,146.0,145.8
2021-09-22 22:00:00+00:00,145.99,146.04,146.1,145.99
2021-09-23 04:00:00+00:00,147.7,146.72,147.7,145.7
2021-09-23 05:00:00+00:00,146.72,146.8,147.13,146.71
2021-09-23 06:00:00+00:00,146.8,146.99,147.08,146.75
2021-09-23 07:00:00+00:00,146.98,147.0,147.06,146.61
2021-09-23 08:00:00+00:00,146.98,147.3,147.3,146.9
2021-09-23 09:00:00+00:00,147.3,147.61,147.75,147.25
2021-09-23 10:00:00+00:00,147.61,147.16,147.7,147.02
2021-09-23 11:00:00+00:00,147.15,147.27,147.6,147.03
2021-09-23 12:00:00+00:00,147.25,146.79,147.27,146.63
2021-09-23 13:00:00+00:00,146.79,146.28,146.86,145.64
2021-09-23 14:00:00+00:00,146.28,146.94,147.08,146.22
2021-09-23 15:00:00+00:00,146.94,146.92,146.99,146.36
2021-09-23 16:00:00+00:00,146.92,146.59,146.93,146.51
2021-09-23 17:00:00+00:00,146.58,147.02,147.03,146.54
2021-09-23 18:00:00+00:00,147.02,146.95,147.02,146.72
2021-09-23 19:00:00+00:00,146.96,146.75,146.99,146.7
2021-09-23 20:00:00+00:00,146.75,146.8,146.92,146.66
2021-09-23 21:00:00+00:00,146.73,146.79,146.87,146.7
2021-09-23 22:00:00+00:00,146.8,146.81,146.85,146.74
2021-09-24 04:00:00+00:00,147.9,147.08,147.9,146.82
2021-09-24 05:00:00+00:00,147.08,146.97,147.09,146.8
2021-09-24 06:00:00+00:00,146.97,146.54,146.97,146.54
2021-09-24 07:00:00+00:00,146.52,145.9,146.52,145.6
2021-09-24 08:00:00+00:00,145.9,146.06,146.07,145.8
2021-09-24 09:00:00+00:00,146.06,145.83,146.08,145.82
2021-09-24 10:00:00+00:00,145.83,145.78,146.0,145.7
2021-09-24 11:00:00+00:00,145.87,145.82,146.07,145.77
2021-09-24 12:00:00+00:00,145.83,145.71,145.9,145.49
2021-09-24 13:00:00+00:00,145.7,146.17,146.28,145.56
2021-09-24 14:00:00+00:00,146.17,145.91,146.39,145.73
2021-09-24 15:00:00+00:00,145.91,146.42,146.44,145.85
2021-09-24 16:00:00+00:00,146.42,146.61,146.79,146.29
2021-09-24 17:00:00+00:00,146.62,146.7,146.9,146.5
2021-09-24 18:00:00+00:00,146.7,147.01,147.03,146.69
2021-09-24 19:00:00+00:00,147.0,146.94,147.47,146.82
2021-09-24 20:00:00+00:00,146.92,146.98,147.01,146.9
2021-09-24 21:00:00+00:00,146.98,146.96,147.23,146.9
2021-09-24 22:00:00+00:00,146.95,146.94,146.95,146.9
2021-09-27 04:00:00+00:00,147.03,147.22,147.5,146.81
2021-09-27 05:00:00+00:00,147.23,147.66,147.88,147.2
2021-09-27 06:00:00+00:00,147.73,147.5,147.73,147.31
2021-09-27 07:00:00+00:00,147.48,147.06,147.5,147.0
2021-09-27 08:00:00+00:00,147.06,146.96,147.3,146.95
2021-09-27 09:00:00+00:00,146.95,146.38,147.1,145.58
2021-09-27 10:00:00+00:00,146.33,145.87,146.49,145.84
2021-09-27 11:00:00+00:00,145.88,146.05,146.2,145.85
2021-09-27 12:00:00+00:00,146.04,145.71,147.52,145.39
2021-09-27 13:00:00+00:00,145.85,144.31,145.95,143.82
2021-09-27 14:00:00+00:00,144.3,145.26,145.66,144.21
2021-09-27 15:00:00+00:00,145.26,144.79,145.59,144.53
2021-09-27 16:00:00+00:00,144.79,145.09,145.21,144.65
2021-09-27 17:00:00+00:00,145.09,145.52,145.54,145.04
2021-09-27 18:00:00+00:00,145.52,145.54,145.76,145.44
2021-09-27 19:00:00+00:00,145.54,145.38,145.76,145.2
2021-09-27 20:00:00+00:00,145.37,145.26,145.4,145.11
2021-09-27 21:00:00+00:00,145.27,145.05,145.27,145.01
2021-09-27 22:00:00+00:00,145.04,145.02,145.1,145.0
2021-09-28 04:00:00+00:00,145.23,145.4,145.4,144.5
2021-09-28 05:00:00+00:00,145.4,145.67,145.67,145.12
2021-09-28 06:00:00+00:00,145.68,144.64,145.68,144.4
2021-09-28 07:00:00+00:00,144.64,143.19,145.94,142.97
2021-09-28 08:00:00+00:00,143.2,143.4,143.69,143.06
2021-09-28 09:00:00+00:00,143.35,142.98,143.6,142.95
2021-09-28 10:00:00+00:00,142.99,143.0,143.2,142.82
2021-09-28 11:00:00+00:00,143.05,143.19,143.3,142.72
2021-09-28 12:00:00+00:00,143.17,143.0,143.21,142.82
2021-09-28 13:00:00+00:00,143.0,144.61,144.76,142.76
2021-09-28 14:00:00+00:00,144.6,142.87,144.6,142.77
2021-09-28 15:00:00+00:00,142.87,142.75,143.09,142.42
2021-09-28 16:00:00+00:00,142.72,142.0,142.94,141.92
2021-09-28 17:00:00+00:00,141.99,141.95,142.47,141.81
2021-09-28 18:00:00+00:00,141.95,142.66,142.77,141.7
2021-09-28 19:00:00+00:00,142.65,141.91,142.89,141.76
2021-09-28 20:00:00+00:00,141.91,142.03,142.43,141.76
2021-09-28 21:00:00+00:00,142.03,141.98,142.08,141.91
2021-09-28 22:00:00+00:00,141.97,142.01,142.25,141.95
2021-09-29 04:00:00+00:00,142.3,142.8,143.8,142.15
2021-09-29 05:00:00+00:00,142.75,142.92,142.92,142.75
2021-09-29 06:00:00+00:00,142.92,143.24,143.38,142.85
2021-09-29 07:00:00+00:00,143.22,143.52,143.8,143.0
2021-09-29 08:00:00+00:00,143.52,143.62,143.87,143.3
2021-09-29 09:00:00+00:00,143.62,143.65,143.87,143.4
2021-09-29 10:00:00+00:00,143.65,143.42,143.74,143.41
2021-09-29 11:00:00+00:00,143.4,142.86,143.4,142.49
2021-09-29 12:00:00+00:00,142.86,142.82,143.09,142.7
2021-09-29 13:00:00+00:00,142.81,143.96,144.25,142.04
2021-09-29 14:00:00+00:00,143.96,144.2,144.45,143.59
2021-09-29 15:00:00+00:00,144.19,143.42,144.25,142.96
2021-09-29 16:00:00+00:00,143.43,143.41,143.64,142.89
2021-09-29 17:00:00+00:00,143.41,143.15,143.49,142.54
2021-09-29 18:00:00+00:00,143.14,143.94,144.06,143.08
2021-09-29 19:00:00+00:00,143.94,142.84,144.01,142.52
2021-09-29 20:00:00+00:00,142.86,143.0,143.1,142.8
2021-09-29 21:00:00+00:00,142.97,143.2,143.26,142.9
2021-09-29 22:00:00+00:00,143.24,143.1,143.5,143.04
2021-09-30 04:00:00+00:00,143.4,143.6,143.9,143.15
2021-09-30 05:00:00+00:00,143.6,143.73,143.8,143.6
2021-09-30 06:00:00+00:00,143.69,143.88,143.97,143.69
2021-09-30 07:00:00+00:00,143.72,144.0,144.08,143.0
2021-09-30 08:00:00+00:00,143.96,143.93,144.07,143.74
2021-09-30 09:00:00+00:00,143.86,143.75,143.98,143.53
2021-09-30 10:00:00+00:00,143.75,143.5,143.95,143.45
2021-09-30 11:00:00+00:00,143.63,143.45,143.66,143.25
2021-09-30 12:00:00+00:00,143.48,143.56,143.65,143.36
2021-09-30 13:00:00+00:00,143.55,143.36,144.37,143.21
2021-09-30 14:00:00+00:00,143.35,142.63,143.46,142.51
2021-09-30 15:00:00+00:00,142.62,142.11,143.11,141.9
2021-09-30 16:00:00+00:00,142.12,141.78,142.17,141.3
2021-09-30 17:00:00+00:00,141.78,142.27,142.3,141.66
2021-09-30 18:00:00+00:00,142.28,142.45,143.0,142.24
2021-09-30 19:00:00+00:00,142.46,141.37,143.06,141.3
2021-09-30 20:00:00+00:00,141.44,141.61,141.83,141.35
2021-09-30 21:00:00+00:00,141.59,141.71,141.76,141.56
2021-09-30 22:00:00+00:00,141.72,141.72,141.85,141.63
2021-10-01 04:00:00+00:00,141.5,141.0,141.75,140.0
2021-10-01 05:00:00+00:00,141.0,141.04,141.05,140.85
2021-10-01 06:00:00+00:00,141.05,140.28,141.28,140.01
2021-10-01 07:00:00+00:00,140.09,141.07,141.22,140.0
2021-10-01 08:00:00+00:00,141.0,140.65,141.22,140.53
2021-10-01 09:00:00+00:00,140.67,140.8,140.91,140.6
2021-10-01 10:00:00+00:00,140.8,141.23,141.23,140.7
2021-10-01 11:00:00+00:00,141.23,142.01,142.3,141.22
2021-10-01 12:00:00+00:00,142.03,141.79,142.24,141.57
2021-10-01 13:00:00+00:00,141.8,140.53,142.03,140.25
2021-10-01 14:00:00+00:00,140.54,140.06,140.68,139.11
2021-10-01 15:00:00+00:00,140.06,140.32,140.42,139.57
2021-10-01 16:00:00+00:00,140.32,140.43,140.81,140.07
2021-10-01 17:00:00+00:00,140.44,141.34,141.55,140.3
2021-10-01 18:00:00+00:00,141.36,142.06,142.18,141.29
2021-10-01 19:00:00+00:00,142.06,142.66,142.92,141.9
2021-10-01 20:00:00+00:00,142.65,142.56,142.65,142.06
2021-10-01 21:00:00+00:00,142.55,142.56,142.58,142.5
2021-10-01 22:00:00+00:00,142.55,142.56,142.57,142.5
2021-10-04 04:00:00+00:00,142.54,142.34,142.55,141.59
2021-10-04 05:00:00+00:00,142.34,142.41,142.54,142.3
2021-10-04 06:00:00+00:00,142.47,142.17,142.47,141.6
2021-10-04 07:00:00+00:00,142.02,141.57,142.09,141.0
2021-10-04 08:00:00+00:00,141.58,141.68,141.84,141.29
2021-10-04 09:00:00+00:00,141.6,141.56,141.84,141.44
2021-10-04 10:00:00+00:00,141.55,141.55,141.69,141.2
2021-10-04 11:00:00+00:00,141.55,141.58,141.77,141.26
2021-10-04 12:00:00+00:00,141.57,141.99,142.2,141.51
2021-10-04 13:00:00+00:00,141.98,140.73,142.21,140.25
2021-10-04 14:00:00+00:00,140.78,139.11,140.88,138.84
2021-10-04 15:00:00+00:00,139.11,139.24,139.49,138.64
2021-10-04 16:00:00+00:00,139.23,138.52,139.25,138.32
